-50.0,110.0,70.0,0
-50.0,110.0,90.0,0
-50.0,110.0,110.0,0
-50.0,110.0,130.0,0
-50.0,110.0,150.0,0
-50.0,110.0,170.0,0
-50.0,110.0,190.0,0
-50.0,130.0,-190.0,0
-50.0,130.0,-170.0,0
-50.0,130.0,-150.0,0
-50.0,130.0,-130.0,0
-50.0,130.0,-110.0,0
-50.0,130.0,-90.0,0
-50.0,130.0,-70.0,0
-50.0,130.0,-50.0,0
-50.0,130.0,-30.0,0
-50.0,130.0,-10.0,0
-50.0,130.0,10.0,0
-50.0,130.0,30.0,0
-50.0,130.0,50.0,0
-50.0,130.0,70.0,0
-50.0,130.0,90.0,0
-50.0,130.0,110.0,0
-50.0,130.0,130.0,0
-50.0,130.0,150.0,0
-50.0,130.0,170.0,0
-50.0,130.0,190.0,0
-50.0,150.0,-170.0,0
-50.0,150.0,-150.0,0
-50.0,150.0,-130.0,0
-50.0,150.0,-110.0,0
-50.0,150.0,-90.0,0
-50.0,150.0,-70.0,0
-50.0,150.0,-50.0,0
-50.0,150.0,-30.0,0
-50.0,150.0,-10.0,0
-50.0,150.0,10.0,0
-50.0,150.0,30.0,0
-50.0,150.0,50.0,0
-50.0,150.0,70.0,0
-50.0,150.0,90.0,0
-50.0,150.0,110.0,0
-50.0,150.0,130.0,0
-50.0,150.0,150.0,0
-50.0,150.0,170.0,0
-50.0,170.0,-150.0,0
-50.0,170.0,-130.0,0
-50.0,170.0,-110.0,0
-50.0,170.0,-90.0,0
-50.0,170.0,-70.0,0
-50.0,170.0,-50.0,0
-50.0,170.0,-30.0,0
-50.0,170.0,-10.0,0
-50.0,170.0,10.0,0
-50.0,170.0,30.0,0
-50.0,170.0,50.0,0
-50.0,170.0,70.0,0
-50.0,170.0,90.0,0
-50.0,170.0,110.0,0
-50.0,170.0,130.0,0
-50.0,170.0,150.0,0
-50.0,190.0,-130.0,0
-50.0,190.0,-110.0,0
-50.0,190.0,-90.0,0
-50.0,190.0,-70.0,0
-50.0,190.0,-50.0,0
-50.0,190.0,-30.0,0
-50.0,190.0,-10.0,0
-50.0,190.0,10.0,0
-50.0,190.0,30.0,0
-50.0,190.0,50.0,0
-50.0,190.0,70.0,0
-50.0,190.0,90.0,0
-50.0,190.0,110.0,0
-50.0,190.0,130.0,0
-50.0,210.0,-90.0,0
-50.0,210.0,-70.0,0
-50.0,210.0,-50.0,0
-50.0,210.0,-30.0,0
-50.0,210.0,-10.0,0
-50.0,210.0,10.0,0
-50.0,210.0,30.0,0
-50.0,210.0,50.0,0
-50.0,210.0,70.0,0
-50.0,210.0,90.0,0
-50.0,230.0,-30.0,0
-50.0,230.0,-10.0,0
-50.0,230.0,10.0,0
-50.0,230.0,30.0,0
-30.0,-230.0,-50.0,0
-30.0,-230.0,-30.0,0
-30.0,-230.0,-10.0,0
-30.0,-230.0,10.0,0
-30.0,-230.0,30.0,0
-30.0,-230.0,50.0,0
-30.0,-210.0,-110.0,0
-30.0,-210.0,-90.0,0
-30.0,-210.0,-70.0,0
-30.0,-210.0,-50.0,0
-30.0,-210.0,-30.0,0
-30.0,-210.0,-10.0,0
-30.0,-210.0,10.0,0
-30.0,-210.0,30.0,0
-30.0,-210.0,50.0,0
-30.0,-210.0,70.0,0
-30.0,-210.0,90.0,0
-30.0,-210.0,110.0,0
-30.0,-190.0,-130.0,0
-30.0,-190.0,-110.0,0
-30.0,-190.0,-90.0,0
-30.0,-190.0,-70.0,0
-30.0,-190.0,-50.0,0
-30.0,-190.0,-30.0,0
-30.0,-190.0,-10.0,0
-30.0,-190.0,10.0,0
-30.0,-190.0,30.0,0
-30.0,-190.0,50.0,0
-30.0,-190.0,70.0,0
-30.0,-190.0,90.0,0
-30.0,-190.0,110.0,0
-30.0,-190.0,130.0,0
-30.0,-170.0,-150.0,0
-30.0,-170.0,-130.0,0
-30.0,-170.0,-110.0,0
-30.0,-170.0,-90.0,0
-30.0,-170.0,-70.0,0
-30.0,-170.0,-50.0,0
-30.0,-170.0,-30.0,0
-30.0,-170.0,-10.0,0
-30.0,-170.0,10.0,0
-30.0,-170.0,30.0,0
-30.0,-170.0,50.0,0
-30.0,-170.0,70.0,0
-30.0,-170.0,90.0,0
-30.0,-170.0,110.0,0
-30.0,-170.0,130.0,0
-30.0,-170.0,150.0,0
-30.0,-150.0,-170.0,0
-30.0,-150.0,-150.0,0
-30.0,-150.0,-130.0,0
-30.0,-150.0,-110.0,0
-30.0,-150.0,-90.0,0
-30.0,-150.0,-70.0,0
-30.0,-150.0,-50.0,0
-30.0,-150.0,-30.0,0
-30.0,-150.0,-10.0,0
-30.0,-150.0,10.0,0
-30.0,-150.0,30.0,0
-30.0,-150.0,50.0,0
-30.0,-150.0,70.0,0
-30.0,-150.0,90.0,0
-30.0,-150.0,110.0,0
-30.0,-150.0,130.0,0
-30.0,-150.0,150.0,0
-30.0,-150.0,170.0,0
-30.0,-130.0,-190.0,0
-30.0,-130.0,-170.0,0
-30.0,-130.0,-150.0,0
-30.0,-130.0,-130.0,0
-30.0,-130.0,-110.0,0
-30.0,-130.0,-90.0,0
-30.0,-130.0,-70.0,0
-30.0,-130.0,-50.0,0
-30.0,-130.0,-30.0,0
-30.0,-130.0,-10.0,0
-30.0,-130.0,10.0,0
-30.0,-130.0,30.0,0
-30.0,-130.0,50.0,0
-30.0,-130.0,70.0,0
-30.0,-130.0,90.0,0
-30.0,-130.0,110.0,0
-30.0,-130.0,130.0,0
-30.0,-130.0,150.0,0
-30.0,-130.0,170.0,0
-30.0,-130.0,190.0,0
-30.0,-110.0,-210.0,0
-30.0,-110.0,-190.0,0
-30.0,-110.0,-170.0,0
-30.0,-110.0,-150.0,0
-30.0,-110.0,-130.0,0
-30.0,-110.0,-110.0,0
-30.0,-110.0,-90.0,0
-30.0,-110.0,-70.0,0
-30.0,-110.0,-50.0,0
-30.0,-110.0,-30.0,0
-30.0,-110.0,-10.0,0
-30.0,-110.0,10.0,0
-30.0,-110.0,30.0,0
-30.0,-110.0,50.0,0
-30.0,-110.0,70.0,0
-30.0,-110.0,90.0,0
-30.0,-110.0,110.0,0
-30.0,-110.0,130.0,0
-30.0,-110.0,150.0,0
-30.0,-110.0,170.0,0
-30.0,-110.0,190.0,0
-30.0,-110.0,210.0,0
-30.0,-90.0,-210.0,0
-30.0,-90.0,-190.0,0
-30.0,-90.0,-170.0,0
-30.0,-90.0,-150.0,0
-30.0,-90.0,-130.0,0
-30.0,-90.0,-110.0,0
-30.0,-90.0,-90.0,0
-30.0,-90.0,-70.0,0
-30.0,-90.0,-50.0,0
-30.0,-90.0,-30.0,0
-30.0,-90.0,-10.0,0
-30.0,-90.0,10.0,0
-30.0,-90.0,30.0,0
-30.0,-90.0,50.0,0
-30.0,-90.0,70.0,0
-30.0,-90.0,90.0,0
-30.0,-90.0,110.0,0
-30.0,-90.0,130.0,0
-30.0,-90.0,150.0,0
-30.0,-90.0,170.0,0
-30.0,-90.0,190.0,0
-30.0,-90.0,210.0,0
-30.0,-70.0,-210.0,0
-30.0,-70.0,-190.0,0
-30.0,-70.0,-170.0,0
-30.0,-70.0,-150.0,0
-30.0,-70.0,-130.0,0
-30.0,-70.0,-110.0,0
-30.0,-70.0,-90.0,0
-30.0,-70.0,-70.0,0
-30.0,-70.0,-50.0,0
-30.0,-70.0,-30.0,0
-30.0,-70.0,-10.0,0
-30.0,-70.0,10.0,0
-30.0,-70.0,30.0,0
-30.0,-70.0,50.0,0
-30.0,-70.0,70.0,0
-30.0,-70.0,90.0,0
-30.0,-70.0,110.0,0
-30.0,-70.0,130.0,0
-30.0,-70.0,150.0,0
-30.0,-70.0,170.0,0
-30.0,-70.0,190.0,0
-30.0,-70.0,210.0,0
-30.0,-50.0,-230.0,0
-30.0,-50.0,-210.0,0
-30.0,-50.0,-190.0,0
-30.0,-50.0,-170.0,0
-30.0,-50.0,-150.0,0
-30.0,-50.0,-130.0,0
-30.0,-50.0,-110.0,0
-30.0,-50.0,-90.0,0
-30.0,-50.0,-70.0,0
-30.0,-50.0,-50.0,0
-30.0,-50.0,-30.0,0
-30.0,-50.0,-10.0,0
-30.0,-50.0,10.0,0
-30.0,-50.0,30.0,0
-30.0,-50.0,50.0,0
-30.0,-50.0,70.0,0
-30.0,-50.0,90.0,0
-30.0,-50.0,110.0,0
-30.0,-50.0,130.0,0
-30.0,-50.0,150.0,0
-30.0,-50.0,170.0,0
-30.0,-50.0,190.0,0
-30.0,-50.0,210.0,0
-30.0,-50.0,230.0,0
-30.0,-30.0,-230.0,0
-30.0,-30.0,-210.0,0
-30.0,-30.0,-190.0,0
-30.0,-30.0,-170.0,0
-30.0,-30.0,-150.0,0
-30.0,-30.0,-130.0,0
-30.0,-30.0,-110.0,0
-30.0,-30.0,-90.0,0
-30.0,-30.0,-70.0,0
-30.0,-30.0,-50.0,0
-30.0,-30.0,-30.0,0
-30.0,-30.0,-10.0,0
-30.0,-30.0,10.0,0
-30.0,-30.0,30.0,0
-30.0,-30.0,50.0,0
-30.0,-30.0,70.0,0
-30.0,-30.0,90.0,0
-30.0,-30.0,110.0,0
-30.0,-30.0,130.0,0
-30.0,-30.0,150.0,0
-30.0,-30.0,170.0,0
-30.0,-30.0,190.0,0
-30.0,-30.0,210.0,0
-30.0,-30.0,230.0,0
-30.0,-10.0,-230.0,0
-30.0,-10.0,-210.0,0
-30.0,-10.0,-190.0,0
-30.0,-10.0,-170.0,0
-30.0,-10.0,-150.0,0
-30.0,-10.0,-130.0,0
-30.0,-10.0,-110.0,0
-30.0,-10.0,-90.0,0
-30.0,-10.0,-70.0,0
-30.0,-10.0,-50.0,0
-30.0,-10.0,-30.0,0
-30.0,-10.0,-10.0,0
-30.0,-10.0,10.0,0
-30.0,-10.0,30.0,0
-30.0,-10.0,50.0,0
-30.0,-10.0,70.0,0
-30.0,-10.0,90.0,0
-30.0,-10.0,110.0,0
-30.0,-10.0,130.0,0
-30.0,-10.0,150.0,0
-30.0,-10.0,170.0,0
-30.0,-10.0,190.0,0
-30.0,-10.0,210.0,0
-30.0,-10.0,230.0,0
-30.0,10.0,-230.0,0
-30.0,10.0,-210.0,0
-30.0,10.0,-190.0,0
-30.0,10.0,-170.0,0
-30.0,10.0,-150.0,0
-30.0,10.0,-130.0,0
-30.0,10.0,-110.0,0
-30.0,10.0,-90.0,0
-30.0,10.0,-70.0,0
-30.0,10.0,-50.0,0
-30.0,10.0,-30.0,0
-30.0,10.0,-10.0,0
-30.0,10.0,10.0,0
-30.0,10.0,30.0,0
-30.0,10.0,50.0,0
-30.0,10.0,70.0,0
-30.0,10.0,90.0,0
-30.0,10.0,110.0,0
-30.0,10.0,130.0,0
-30.0,10.0,150.0,0
-30.0,10.0,170.0,0
-30.0,10.0,190.0,0
-30.0,10.0,210.0,0
-30.0,10.0,230.0,0
-30.0,30.0,-230.0,0
-30.0,30.0,-210.0,0
-30.0,30.0,-190.0,0
-30.0,30.0,-170.0,0
-30.0,30.0,-150.0,0
-30.0,30.0,-130.0,0
-30.0,30.0,-110.0,0
-30.0,30.0,-90.0,0
-30.0,30.0,-70.0,0
-30.0,30.0,-50.0,0
-30.0,30.0,-30.0,0
-30.0,30.0,-10.0,0
-30.0,30.0,10.0,0
-30.0,30.0,30.0,0
-30.0,30.0,50.0,0
-30.0,30.0,70.0,0
-30.0,30.0,90.0,0
-30.0,30.0,110.0,0
-30.0,30.0,130.0,0
-30.0,30.0,150.0,0
-30.0,30.0,170.0,0
-30.0,30.0,190.0,0
-30.0,30.0,210.0,0
-30.0,30.0,230.0,0
-30.0,50.0,-230.0,0
-30.0,50.0,-210.0,0
-30.0,50.0,-190.0,0
-30.0,50.0,-170.0,0
-30.0,50.0,-150.0,0
-30.0,50.0,-130.0,0
-30.0,50.0,-110.0,0
-30.0,50.0,-90.0,0
-30.0,50.0,-70.0,0
-30.0,50.0,-50.0,0
-30.0,50.0,-30.0,0
-30.0,50.0,-10.0,0
-30.0,50.0,10.0,0
-30.0,50.0,30.0,0
-30.0,50.0,50.0,0
-30.0,50.0,70.0,0
-30.0,50.0,90.0,0
-30.0,50.0,110.0,0
-30.0,50.0,130.0,0
-30.0,50.0,150.0,0
-30.0,50.0,170.0,0
-30.0,50.0,190.0,0
-30.0,50.0,210.0,0
-30.0,50.0,230.0,0
-30.0,70.0,-210.0,0
-30.0,70.0,-190.0,0
-30.0,70.0,-170.0,0
-30.0,70.0,-150.0,0
-30.0,70.0,-130.0,0
-30.0,70.0,-110.0,0
-30.0,70.0,-90.0,0
-30.0,70.0,-70.0,0
-30.0,70.0,-50.0,0
-30.0,70.0,-30.0,0
-30.0,70.0,-10.0,0
-30.0,70.0,10.0,0
-30.0,70.0,30.0,0
-30.0,70.0,50.0,0
-30.0,70.0,70.0,0
-30.0,70.0,90.0,0
-30.0,70.0,110.0,0
-30.0,70.0,130.0,0
-30.0,70.0,150.0,0
-30.0,70.0,170.0,0
-30.0,70.0,190.0,0
-30.0,70.0,210.0,0
-30.0,90.0,-210.0,0
-30.0,90.0,-190.0,0
-30.0,90.0,-170.0,0
-30.0,90.0,-150.0,0
-30.0,90.0,-130.0,0
-30.0,90.0,-110.0,0
-30.0,90.0,-90.0,0
-30.0,90.0,-70.0,0
-30.0,90.0,-50.0,0
-30.0,90.0,-30.0,0
-30.0,90.0,-10.0,0
-30.0,90.0,10.0,0
-30.0,90.0,30.0,0
-30.0,90.0,50.0,0
-30.0,90.0,70.0,0
-30.0,90.0,90.0,0
-30.0,90.0,110.0,0
-30.0,90.0,130.0,0
-30.0,90.0,150.0,0
-30.0,90.0,170.0,0
-30.0,90.0,190.0,0
-30.0,90.0,210.0,0
-30.0,110.0,-210.0,0
-30.0,110.0,-190.0,0
-30.0,110.0,-170.0,0
-30.0,110.0,-150.0,0
-30.0,110.0,-130.0,0
-30.0,110.0,-110.0,0
-30.0,110.0,-90.0,0
-30.0,110.0,-70.0,0
-30.0,110.0,-50.0,0
-30.0,110.0,-30.0,0
-30.0,110.0,-10.0,0
-30.0,110.0,10.0,0
-30.0,110.0,30.0,0
-30.0,110.0,50.0,0
-30.0,110.0,70.0,0
-30.0,110.0,90.0,0
-30.0,110.0,110.0,0
-30.0,110.0,130.0,0
-30.0,110.0,150.0,0
-30.0,110.0,170.0,0
-30.0,110.0,190.0,0
-30.0,110.0,210.0,0
-30.0,130.0,-190.0,0
-30.0,130.0,-170.0,0
-30.0,130.0,-150.0,0
-30.0,130.0,-130.0,0
-30.0,130.0,-110.0,0
-30.0,130.0,-90.0,0
-30.0,130.0,-70.0,0
-30.0,130.0,-50.0,0
-30.0,130.0,-30.0,0
-30.0,130.0,-10.0,0
-30.0,130.0,10.0,0
-30.0,130.0,30.0,0
-30.0,130.0,50.0,0
-30.0,130.0,70.0,0
-30.0,130.0,90.0,0
-30.0,130.0,110.0,0
-30.0,130.0,130.0,0
-30.0,130.0,150.0,0
-30.0,130.0,170.0,0
-30.0,130.0,190.0,0
-30.0,150.0,-170.0,0
-30.0,150.0,-150.0,0
-30.0,150.0,-130.0,0
-30.0,150.0,-110.0,0
-30.0,150.0,-90.0,0
-30.0,150.0,-70.0,0
-30.0,150.0,-50.0,0
-30.0,150.0,-30.0,0
-30.0,150.0,-10.0,0
-30.0,150.0,10.0,0
-30.0,150.0,30.0,0
-30.0,150.0,50.0,0
-30.0,150.0,70.0,0
-30.0,150.0,90.0,0
-30.0,150.0,110.0,0
-30.0,150.0,130.0,0
-30.0,150.0,150.0,0
-30.0,150.0,170.0,0
-30.0,170.0,-150.0,0
-30.0,170.0,-130.0,0
-30.0,170.0,-110.0,0
-30.0,170.0,-90.0,0
-30.0,170.0,-70.0,0
-30.0,170.0,-50.0,0
-30.0,170.0,-30.0,0
-30.0,170.0,-10.0,0
-30.0,170.0,10.0,0
-30.0,170.0,30.0,0
-30.0,170.0,50.0,0
-30.0,170.0,70.0,0
-30.0,170.0,90.0,0
-30.0,170.0,110.0,0
-30.0,170.0,130.0,0
-30.0,170.0,150.0,0
-30.0,190.0,-130.0,0
-30.0,190.0,-110.0,0
-30.0,190.0,-90.0,0
-30.0,190.0,-70.0,0
-30.0,190.0,-50.0,0
-30.0,190.0,-30.0,0
-30.0,190.0,-10.0,0
-30.0,190.0,10.0,0
-30.0,190.0,30.0,0
-30.0,190.0,50.0,0
-30.0,190.0,70.0,0
-30.0,190.0,90.0,0
-30.0,190.0,110.0,0
-30.0,190.0,130.0,0
-30.0,210.0,-110.0,0
-30.0,210.0,-90.0,0
-30.0,210.0,-70.0,0
-30.0,210.0,-50.0,0
-30.0,210.0,-30.0,0
-30.0,210.0,-10.0,0
-30.0,210.0,10.0,0
-30.0,210.0,30.0,0
-30.0,210.0,50.0,0
-30.0,210.0,70.0,0
-30.0,210.0,90.0,0
-30.0,210.0,110.0,0
-30.0,230.0,-50.0,0
-30.0,230.0,-30.0,0
-30.0,230.0,-10.0,0
-30.0,230.0,10.0,0
-30.0,230.0,30.0,0
-30.0,230.0,50.0,0
-10.0,-230.0,-50.0,0
-10.0,-230.0,-30.0,0
-10.0,-230.0,-10.0,0
-10.0,-230.0,10.0,0
-10.0,-230.0,30.0,0
-10.0,-230.0,50.0,0
-10.0,-210.0,-110.0,0
-10.0,-210.0,-90.0,0
-10.0,-210.0,-70.0,0
-10.0,-210.0,-50.0,0
-10.0,-210.0,-30.0,0
-10.0,-210.0,-10.0,0
-10.0,-210.0,10.0,0
-10.0,-210.0,30.0,0
-10.0,-210.0,50.0,0
-10.0,-210.0,70.0,0
-10.0,-210.0,90.0,0
-10.0,-210.0,110.0,0
-10.0,-190.0,-130.0,0
-10.0,-190.0,-110.0,0
-10.0,-190.0,-90.0,0
-10.0,-190.0,-70.0,0
-10.0,-190.0,-50.0,0
-10.0,-190.0,-30.0,0
-10.0,-190.0,-10.0,0
-10.0,-190.0,10.0,0
-10.0,-190.0,30.0,0
-10.0,-190.0,50.0,0
-10.0,-190.0,70.0,0
-10.0,-190.0,90.0,0
-10.0,-190.0,110.0,0
-10.0,-190.0,130.0,0
-10.0,-170.0,-150.0,0
-10.0,-170.0,-130.0,0
-10.0,-170.0,-110.0,0
-10.0,-170.0,-90.0,0
-10.0,-170.0,-70.0,0
-10.0,-170.0,-50.0,0
-10.0,-170.0,-30.0,0
-10.0,-170.0,-10.0,0
-10.0,-170.0,10.0,0
-10.0,-170.0,30.0,0
-10.0,-170.0,50.0,0
-10.0,-170.0,70.0,0
-10.0,-170.0,90.0,0
-10.0,-170.0,110.0,0
-10.0,-170.0,130.0,0
-10.0,-170.0,150.0,0
-10.0,-150.0,-170.0,0
-10.0,-150.0,-150.0,0
-10.0,-150.0,-130.0,0
-10.0,-150.0,-110.0,0
-10.0,-150.0,-90.0,0
-10.0,-150.0,-70.0,0
-10.0,-150.0,-50.0,0
-10.0,-150.0,-30.0,0
-10.0,-150.0,-10.0,0
-10.0,-150.0,10.0,0
-10.0,-150.0,30.0,0
-10.0,-150.0,50.0,0
-10.0,-150.0,70.0,0
-10.0,-150.0,90.0,0
-10.0,-150.0,110.0,0
-10.0,-150.0,130.0,0
-10.0,-150.0,150.0,0
-10.0,-150.0,170.0,0
-10.0,-130.0,-190.0,0
-10.0,-130.0,-170.0,0
-10.0,-130.0,-150.0,0
-10.0,-130.0,-130.0,0
-10.0,-130.0,-110.0,0
-10.0,-130.0,-90.0,0
-10.0,-130.0,-70.0,0
-10.0,-130.0,-50.0,0
-10.0,-130.0,-30.0,0
-10.0,-130.0,-10.0,0
-10.0,-130.0,10.0,0
-10.0,-130.0,30.0,0
-10.0,-130.0,50.0,0
-10.0,-130.0,70.0,0
-10.0,-130.0,90.0,0
-10.0,-130.0,110.0,0
-10.0,-130.0,130.0,0
-10.0,-130.0,150.0,0
-10.0,-130.0,170.0,0
-10.0,-130.0,190.0,0
-10.0,-110.0,-210.0,0
-10.0,-110.0,-190.0,0
-10.0,-110.0,-170.0,0
-10.0,-110.0,-150.0,0
-10.0,-110.0,-130.0,0
-10.0,-110.0,-110.0,0
-10.0,-110.0,-90.0,0
-10.0,-110.0,-70.0,0
-10.0,-110.0,-50.0,0
-10.0,-110.0,-30.0,0
-10.0,-110.0,-10.0,0
-10.0,-110.0,10.0,0
-10.0,-110.0,30.0,0
-10.0,-110.0,50.0,0
-10.0,-110.0,70.0,0
-10.0,-110.0,90.0,0
-10.0,-110.0,110.0,0
-10.0,-110.0,130.0,0
-10.0,-110.0,150.0,0
-10.0,-110.0,170.0,0
-10.0,-110.0,190.0,0
-10.0,-110.0,210.0,0
-10.0,-90.0,-210.0,0
-10.0,-90.0,-190.0,0
-10.0,-90.0,-170.0,0
-10.0,-90.0,-150.0,0
-10.0,-90.0,-130.0,0
-10.0,-90.0,-110.0,0
-10.0,-90.0,-90.0,0
-10.0,-90.0,-70.0,0
-10.0,-90.0,-50.0,0
-10.0,-90.0,-30.0,0
-10.0,-90.0,-10.0,0
-10.0,-90.0,10.0,0
-10.0,-90.0,30.0,0
-10.0,-90.0,50.0,0
-10.0,-90.0,70.0,0
-10.0,-90.0,90.0,0
-10.0,-90.0,110.0,0
-10.0,-90.0,130.0,0
-10.0,-90.0,150.0,0
-10.0,-90.0,170.0,0
-10.0,-90.0,190.0,0
-10.0,-90.0,210.0,0
-10.0,-70.0,-210.0,0
-10.0,-70.0,-190.0,0
-10.0,-70.0,-170.0,0
-10.0,-70.0,-150.0,0
-10.0,-70.0,-130.0,0
-10.0,-70.0,-110.0,0
-10.0,-70.0,-90.0,0
-10.0,-70.0,-70.0,0
-10.0,-70.0,-50.0,0
-10.0,-70.0,-30.0,0
-10.0,-70.0,-10.0,0
-10.0,-70.0,10.0,0
-10.0,-70.0,30.0,0
-10.0,-70.0,50.0,0
-10.0,-70.0,70.0,0
-10.0,-70.0,90.0,0
-10.0,-70.0,110.0,0
-10.0,-70.0,130.0,0
-10.0,-70.0,150.0,0
-10.0,-70.0,170.0,0
-10.0,-70.0,190.0,0
-10.0,-70.0,210.0,0
-10.0,-50.0,-230.0,0
-10.0,-50.0,-210.0,0
-10.0,-50.0,-190.0,0
-10.0,-50.0,-170.0,0
-10.0,-50.0,-150.0,0
-10.0,-50.0,-130.0,0
-10.0,-50.0,-110.0,0
-10.0,-50.0,-90.0,0
-10.0,-50.0,-70.0,0
-10.0,-50.0,-50.0,0
-10.0,-50.0,-30.0,0
-10.0,-50.0,-10.0,0
-10.0,-50.0,10.0,0
-10.0,-50.0,30.0,0
-10.0,-50.0,50.0,0
-10.0,-50.0,70.0,0
-10.0,-50.0,90.0,0
-10.0,-50.0,110.0,0
-10.0,-50.0,130.0,0
-10.0,-50.0,150.0,0
-10.0,-50.0,170.0,0
-10.0,-50.0,190.0,0
-10.0,-50.0,210.0,0
-10.0,-50.0,230.0,0
-10.0,-30.0,-230.0,0
-10.0,-30.0,-210.0,0
-10.0,-30.0,-190.0,0
-10.0,-30.0,-170.0,0
-10.0,-30.0,-150.0,0
-10.0,-30.0,-130.0,0
-10.0,-30.0,-110.0,0
-10.0,-30.0,-90.0,0
-10.0,-30.0,-70.0,0
-10.0,-30.0,-50.0,0
-10.0,-30.0,-30.0,0
-10.0,-30.0,-10.0,0
-10.0,-30.0,10.0,0
-10.0,-30.0,30.0,0
-10.0,-30.0,50.0,0
-10.0,-30.0,70.0,0
-10.0,-30.0,90.0,0
-10.0,-30.0,110.0,0
-10.0,-30.0,130.0,0
-10.0,-30.0,150.0,0
-10.0,-30.0,170.0,0
-10.0,-30.0,190.0,0
-10.0,-30.0,210.0,0
-10.0,-30.0,230.0,0
-10.0,-10.0,-230.0,0
-10.0,-10.0,-210.0,0
-10.0,-10.0,-190.0,0
-10.0,-10.0,-170.0,0
-10.0,-10.0,-150.0,0
-10.0,-10.0,-130.0,0
-10.0,-10.0,-110.0,0
-10.0,-10.0,-90.0,0
-10.0,-10.0,-70.0,0
-10.0,-10.0,-50.0,0
-10.0,-10.0,-30.0,0
-10.0,-10.0,-10.0,0
-10.0,-10.0,10.0,0
-10.0,-10.0,30.0,0
-10.0,-10.0,50.0,0
-10.0,-10.0,70.0,0
-10.0,-10.0,90.0,0
-10.0,-10.0,110.0,0
-10.0,-10.0,130.0,0
-10.0,-10.0,150.0,0
-10.0,-10.0,170.0,0
-10.0,-10.0,190.0,0
-10.0,-10.0,210.0,0
-10.0,-10.0,230.0,0
-10.0,10.0,-230.0,0
-10.0,10.0,-210.0,0
-10.0,10.0,-190.0,0
-10.0,10.0,-170.0,0
-10.0,10.0,-150.0,0
-10.0,10.0,-130.0,0
-10.0,10.0,-110.0,0
-10.0,10.0,-90.0,0
-10.0,10.0,-70.0,0
-10.0,10.0,-50.0,0
-10.0,10.0,-30.0,0
-10.0,10.0,-10.0,0
-10.0,10.0,10.0,0
-10.0,10.0,30.0,0
-10.0,10.0,50.0,0
-10.0,10.0,70.0,0
-10.0,10.0,90.0,0
-10.0,10.0,110.0,0
-10.0,10.0,130.0,0
-10.0,10.0,150.0,0
-10.0,10.0,170.0,0
-10.0,10.0,190.0,0
-10.0,10.0,210.0,0
-10.0,10.0,230.0,0
-10.0,30.0,-230.0,0
-10.0,30.0,-210.0,0
-10.0,30.0,-190.0,0
-10.0,30.0,-170.0,0
-10.0,30.0,-150.0,0
-10.0,30.0,-130.0,0
-10.0,30.0,-110.0,0
-10.0,30.0,-90.0,0
-10.0,30.0,-70.0,0
-10.0,30.0,-50.0,0
-10.0,30.0,-30.0,0
-10.0,30.0,-10.0,0
-10.0,30.0,10.0,0
-10.0,30.0,30.0,0
-10.0,30.0,50.0,0
-10.0,30.0,70.0,0
-10.0,30.0,90.0,0
-10.0,30.0,110.0,0
-10.0,30.0,130.0,0
-10.0,30.0,150.0,0
-10.0,30.0,170.0,0
-10.0,30.0,190.0,0
-10.0,30.0,210.0,0
-10.0,30.0,230.0,0
-10.0,50.0,-230.0,0
-10.0,50.0,-210.0,0
-10.0,50.0,-190.0,0
-10.0,50.0,-170.0,0
-10.0,50.0,-150.0,0
-10.0,50.0,-130.0,0
-10.0,50.0,-110.0,0
-10.0,50.0,-90.0,0
-10.0,50.0,-70.0,0
-10.0,50.0,-50.0,0
-10.0,50.0,-30.0,0
-10.0,50.0,-10.0,0
-10.0,50.0,10.0,0
-10.0,50.0,30.0,0
-10.0,50.0,50.0,0
-10.0,50.0,70.0,0
-10.0,50.0,90.0,0
-10.0,50.0,110.0,0
-10.0,50.0,130.0,0
-10.0,50.0,150.0,0
-10.0,50.0,170.0,0
-10.0,50.0,190.0,0
-10.0,50.0,210.0,0
-10.0,50.0,230.0,0
-10.0,70.0,-210.0,0
-10.0,70.0,-190.0,0
-10.0,70.0,-170.0,0
-10.0,70.0,-150.0,0
-10.0,70.0,-130.0,0
-10.0,70.0,-110.0,0
-10.0,70.0,-90.0,0
-10.0,70.0,-70.0,0
-10.0,70.0,-50.0,0
-10.0,70.0,-30.0,0
-10.0,70.0,-10.0,0
-10.0,70.0,10.0,0
-10.0,70.0,30.0,0
-10.0,70.0,50.0,0
-10.0,70.0,70.0,0
-10.0,70.0,90.0,0
-10.0,70.0,110.0,0
-10.0,70.0,130.0,0
-10.0,70.0,150.0,0
-10.0,70.0,170.0,0
-10.0,70.0,190.0,0
-10.0,70.0,210.0,0
-10.0,90.0,-210.0,0
-10.0,90.0,-190.0,0
-10.0,90.0,-170.0,0
-10.0,90.0,-150.0,0
-10.0,90.0,-130.0,0
-10.0,90.0,-110.0,0
-10.0,90.0,-90.0,0
-10.0,90.0,-70.0,0
-10.0,90.0,-50.0,0
-10.0,90.0,-30.0,0
-10.0,90.0,-10.0,0
-10.0,90.0,10.0,0
-10.0,90.0,30.0,0
-10.0,90.0,50.0,0
-10.0,90.0,70.0,0
-10.0,90.0,90.0,0
-10.0,90.0,110.0,0
-10.0,90.0,130.0,0
-10.0,90.0,150.0,0
